HWSD2_SMU_ID,COARSE,SAND,SILT,CLAY,TEXTURE_USDA,TEXTURE_SOTER,BULK,REF_BULK,ORG_CARBON,PH_WATER,TOTAL_N,CN_RATIO,CEC_SOIL,CEC_CLAY,CEC_EFF,TEB,BSAT,ALUM_SAT,ESP,TCARBON_EQ,GYPSUM,ELEC_COND
31856,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31871,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31921,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31903,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31902,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31846,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31910,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31897,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31922,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31906,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31969,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31847,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31898,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31933,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31864,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31944,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31953,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31940,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31860,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31909,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31938,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31861,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31844,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31862,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31936,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31863,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31934,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31927,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31841,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31848,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31840,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31928,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31859,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31912,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31955,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31839,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31964,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31926,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
31913,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
1124,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
1130,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
1132,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
1409,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
1116,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1
1239,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
1238,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
1344,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
1135,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
1128,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
1127,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
1117,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
1118,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
1126,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
1125,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
1129,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
1524,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
1345,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
1526,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
31836,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
31833,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
31888,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
31825,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
31865,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
31879,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
31878,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
31818,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
31823,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
31874,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
31873,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
31875,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
31815,5,31,40,29,5.0,M,1.4800000190734863,1.8300000429153442,1.1640000343322754,8.0,1.1200000047683716,10.0,17,48,38.0,38.0,99,0,3,9.800000190734863,2.0999999046325684,1
31886,10,52,28,20,9.0,M,1.5,1.7200000286102295,0.5920000076293945,7.5,0.8199999928474426,10.0,15,78,23.0,23.0,99,0,5,1.7000000476837158,2.0,2
31893,10,52,28,20,9.0,M,1.5,1.7200000286102295,0.5920000076293945,7.5,0.8199999928474426,10.0,15,78,23.0,23.0,99,0,5,1.7000000476837158,2.0,2
31868,10,52,28,20,9.0,M,1.5,1.7200000286102295,0.5920000076293945,7.5,0.8199999928474426,10.0,15,78,23.0,23.0,99,0,5,1.7000000476837158,2.0,2
31870,10,52,28,20,9.0,M,1.5,1.7200000286102295,0.5920000076293945,7.5,0.8199999928474426,10.0,15,78,23.0,23.0,99,0,5,1.7000000476837158,2.0,2
1132,10,52,28,20,9.0,M,1.5,1.7200000286102295,0.5920000076293945,7.5,0.8199999928474426,10.0,15,78,23.0,23.0,99,0,5,1.7000000476837158,2.0,2
31820,13,40,40,20,9.0,M,1.409999966621399,1.7100000381469727,1.562000036239624,6.400000095367432,1.409999966621399,11.0,16,54,15.0,14.0,82,0,2,0.0,1.600000023841858,2
31829,6,25,46,29,5.0,M,1.3600000143051147,1.8200000524520874,2.2160000801086426,5.800000190734863,2.200000047683716,11.0,21,38,18.0,15.0,61,25,1,0.0,1.600000023841858,1
31822,17,44,34,22,9.0,M,0.9900000095367432,1.75,5.922999858856201,5.099999904632568,3.690000057220459,15.0,27,48,12.0,7.0,29,40,1,0.0,1.600000023841858,1
31910,5,34,28,38,5.0,F,1.309999942779541,1.9199999570846558,0.49799999594688416,7.400000095367432,0.9800000190734863,9.0,27,69,29.0,28.0,87,0,2,7.400000095367432,2.0,1
31896,5,34,28,38,5.0,F,1.309999942779541,1.9199999570846558,0.49799999594688416,7.400000095367432,0.9800000190734863,9.0,27,69,29.0,28.0,87,0,2,7.400000095367432,2.0,1
31872,5,34,28,38,5.0,F,1.309999942779541,1.9199999570846558,0.49799999594688416,7.400000095367432,0.9800000190734863,9.0,27,69,29.0,28.0,87,0,2,7.400000095367432,2.0,1
1802,5,34,28,38,5.0,F,1.309999942779541,1.9199999570846558,0.49799999594688416,7.400000095367432,0.9800000190734863,9.0,27,69,29.0,28.0,87,0,2,7.400000095367432,2.0,1
1416,4,17,36,47,3.0,F,1.5800000429153442,1.9800000190734863,1.4350000619888306,7.300000190734863,1.440000057220459,11.0,31,54,31.0,31.0,93,0,3,11.800000190734863,1.600000023841858,1
31892,4,17,36,47,3.0,F,1.5800000429153442,1.9800000190734863,1.4350000619888306,7.300000190734863,1.440000057220459,11.0,31,54,31.0,31.0,93,0,3,11.800000190734863,1.600000023841858,1
31895,4,17,36,47,3.0,F,1.5800000429153442,1.9800000190734863,1.4350000619888306,7.300000190734863,1.440000057220459,11.0,31,54,31.0,31.0,93,0,3,11.800000190734863,1.600000023841858,1
31812,4,17,36,47,3.0,F,1.5800000429153442,1.9800000190734863,1.4350000619888306,7.300000190734863,1.440000057220459,11.0,31,54,31.0,31.0,93,0,3,11.800000190734863,1.600000023841858,1
31934,9,61,19,20,10.0,M,1.3700000047683716,1.7300000190734863,0.7440000176429749,6.699999809265137,0.75,11.0,11,45,13.0,12.0,82,0,1,0.0,2.0,1
31991,9,61,19,20,10.0,M,1.3700000047683716,1.7300000190734863,0.7440000176429749,6.699999809265137,0.75,11.0,11,45,13.0,12.0,82,0,1,0.0,2.0,1
31840,9,61,19,20,10.0,M,1.3700000047683716,1.7300000190734863,0.7440000176429749,6.699999809265137,0.75,11.0,11,45,13.0,12.0,82,0,1,0.0,2.0,1
1416,5,33,31,36,5.0,F,1.350000023841858,1.899999976158142,1.9299999475479126,6.099999904632568,1.3200000524520874,12.0,20,34,15.0,17.0,82,0,1,0.0,1.600000023841858,1
1080,5,33,31,36,5.0,F,1.350000023841858,1.899999976158142,1.9299999475479126,6.099999904632568,1.3200000524520874,12.0,20,34,15.0,17.0,82,0,1,0.0,1.600000023841858,1
1078,5,33,31,36,5.0,F,1.350000023841858,1.899999976158142,1.9299999475479126,6.099999904632568,1.3200000524520874,12.0,20,34,15.0,17.0,82,0,1,0.0,1.600000023841858,1
1079,5,33,31,36,5.0,F,1.350000023841858,1.899999976158142,1.9299999475479126,6.099999904632568,1.3200000524520874,12.0,20,34,15.0,17.0,82,0,1,0.0,1.600000023841858,1
1412,5,33,31,36,5.0,F,1.350000023841858,1.899999976158142,1.9299999475479126,6.099999904632568,1.3200000524520874,12.0,20,34,15.0,17.0,82,0,1,0.0,1.600000023841858,1
1343,5,33,31,36,5.0,F,1.350000023841858,1.899999976158142,1.9299999475479126,6.099999904632568,1.3200000524520874,12.0,20,34,15.0,17.0,82,0,1,0.0,1.600000023841858,1
1413,5,33,31,36,5.0,F,1.350000023841858,1.899999976158142,1.9299999475479126,6.099999904632568,1.3200000524520874,12.0,20,34,15.0,17.0,82,0,1,0.0,1.600000023841858,1
1129,5,33,31,36,5.0,F,1.350000023841858,1.899999976158142,1.9299999475479126,6.099999904632568,1.3200000524520874,12.0,20,34,15.0,17.0,82,0,1,0.0,1.600000023841858,1
31805,5,33,31,36,5.0,F,1.350000023841858,1.899999976158142,1.9299999475479126,6.099999904632568,1.3200000524520874,12.0,20,34,15.0,17.0,82,0,1,0.0,1.600000023841858,1
31876,5,33,31,36,5.0,F,1.350000023841858,1.899999976158142,1.9299999475479126,6.099999904632568,1.3200000524520874,12.0,20,34,15.0,17.0,82,0,1,0.0,1.600000023841858,1
36,-4,-4,-4,-4,,-,-4.0,,-4.0,-4.0,-4.0,-4.0,-4,-4,-4.0,-4.0,-4,-4,-4,-4.0,-4.0,-4
1645,-4,-4,-4,-4,,-,-4.0,,-4.0,-4.0,-4.0,-4.0,-4,-4,-4.0,-4.0,-4,-4,-4,-4.0,-4.0,-4
1659,-4,-4,-4,-4,,-,-4.0,,-4.0,-4.0,-4.0,-4.0,-4,-4,-4.0,-4.0,-4,-4,-4,-4.0,-4.0,-4
1823,-4,-4,-4,-4,,-,-4.0,,-4.0,-4.0,-4.0,-4.0,-4,-4,-4.0,-4.0,-4,-4,-4,-4.0,-4.0,-4
1694,-4,-4,-4,-4,,-,-4.0,,-4.0,-4.0,-4.0,-4.0,-4,-4,-4.0,-4.0,-4,-4,-4,-4.0,-4.0,-4
1802,-4,-4,-4,-4,,-,-4.0,,-4.0,-4.0,-4.0,-4.0,-4,-4,-4.0,-4.0,-4,-4,-4,-4.0,-4.0,-4
1317,-4,-4,-4,-4,,-,-4.0,,-4.0,-4.0,-4.0,-4.0,-4,-4,-4.0,-4.0,-4,-4,-4,-4.0,-4.0,-4
1800,3,44,35,21,9.0,M,1.4700000286102295,1.7300000190734863,0.7580000162124634,7.900000095367432,0.8999999761581421,9.0,16,66,32.0,31.0,100,0,5,8.699999809265137,0.699999988079071,2
1798,3,44,35,21,9.0,M,1.4700000286102295,1.7300000190734863,0.7580000162124634,7.900000095367432,0.8999999761581421,9.0,16,66,32.0,31.0,100,0,5,8.699999809265137,0.699999988079071,2
1797,3,44,35,21,9.0,M,1.4700000286102295,1.7300000190734863,0.7580000162124634,7.900000095367432,0.8999999761581421,9.0,16,66,32.0,31.0,100,0,5,8.699999809265137,0.699999988079071,2
31894,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
31986,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
31838,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
31971,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
31919,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
32004,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
31939,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
31948,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
31852,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
1767,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
1766,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
340,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
1350,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
1353,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
1355,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
1356,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
1337,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
1339,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
1338,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
1130,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
1132,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
1838,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
1819,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
1821,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
1823,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
1330,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
1839,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
1825,3,40,40,20,9.0,M,1.4900000095367432,1.7100000381469727,0.6949999928474426,8.199999809265137,0.9200000166893005,9.0,16,71,37.0,38.0,97,0,7,11.300000190734863,0.6000000238418579,2
1344,2,39,40,21,9.0,M,1.4199999570846558,1.7300000190734863,0.8949999809265137,7.900000095367432,0.8799999952316284,9.0,13,52,29.0,28.0,100,0,2,10.100000381469727,0.5,2
1345,2,39,40,21,9.0,M,1.4199999570846558,1.7300000190734863,0.8949999809265137,7.900000095367432,0.8799999952316284,9.0,13,52,29.0,28.0,100,0,2,10.100000381469727,0.5,2
